card_id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
4073,141,Visa,Credit,4595319622489775,2018-08-01,349,NO,1,8000,2018-07-01,2018,No
2952,141,Visa,Debit,4385951951421354,2022-02-01,796,YES,2,17235,2007-05-01,2007,No
3941,1348,Mastercard,Debit,5372184619325693,2020-11-01,785,YES,2,1,2010-07-01,2010,No
3086,1348,Amex,Credit,313148408217973,2021-10-01,576,YES,2,0,2011-05-01,2011,No
2669,1348,Visa,Debit,4924159268930796,2010-09-01,790,YES,1,1,2010-04-01,2010,No
4042,1348,Visa,Debit,4139051015604116,2018-08-01,15,YES,1,1,2015-07-01,2015,No
4137,1348,Mastercard,Debit,5792498646569711,2024-12-01,554,YES,1,0,2004-08-01,2009,No
4982,1348,Discover,Credit,6283858533446011,2023-04-01,427,YES,1,0,2003-10-01,2007,No
6137,1256,Mastercard,Debit,5772730644295426,2021-10-01,852,YES,2,28850,2018-12-01,2018,No
5160,1256,Mastercard,Credit,5948729602096653,2015-06-01,95,YES,1,15700,2009-10-01,2010,No
236,1256,Mastercard,Debit (Prepaid),5018794058509930,2021-01-01,807,YES,2,79,2010-01-01,2011,No
6116,1256,Visa,Credit,4888697499810645,2020-01-01,276,YES,2,18500,2015-12-01,2015,No
1969,1690,Visa,Debit,4693555328780539,2022-05-01,281,YES,2,14495,2020-02-01,2020,No
686,1690,Mastercard,Debit,5487985553439546,2023-12-01,103,YES,2,15906,2020-01-01,2020,No
5717,169,Visa,Debit,4032033794787095,2022-07-01,167,YES,1,10194,2015-11-01,2015,No
5655,169,Mastercard,Debit (Prepaid),5746544800697198,2021-09-01,335,YES,2,91,2011-11-01,2011,No
3256,169,Mastercard,Debit,5995053751840192,2024-02-01,267,YES,1,12591,2003-06-01,2010,No
2317,169,Mastercard,Debit,5802870059687260,2022-07-01,990,NO,1,10574,2013-03-01,2013,No
4220,1955,Mastercard,Debit (Prepaid),5391951338573410,2020-01-01,356,YES,2,92,2007-08-01,2009,No
4184,1955,Mastercard,Debit,5751709126583195,2021-03-01,435,YES,1,7338,2006-08-01,2016,No
5712,1807,Mastercard,Debit,5678405303384008,2022-03-01,24,YES,2,26838,2015-11-01,2015,No
4123,1807,Visa,Debit,4963369225142746,2009-09-01,418,YES,1,38154,2003-08-01,2011,No
2823,1807,Amex,Credit,321246869185324,2020-08-01,300,YES,2,13200,2002-05-01,2014,No
165,1807,Mastercard,Debit (Prepaid),5207231566469664,2014-03-01,198,YES,1,89,2008-01-01,2015,No
2837,1807,Amex,Credit,342755409763060,2007-04-01,743,YES,2,3900,2003-05-01,2008,No
5875,102,Visa,Debit,4735775382501736,2024-07-01,45,YES,1,7676,2006-12-01,2010,No
3816,257,Mastercard,Debit,5723984491385619,2022-03-01,703,YES,2,13345,2007-07-01,2010,No
4386,257,Visa,Credit,4575711221736157,2024-11-01,777,YES,1,8000,2011-08-01,2011,No
5127,257,Mastercard,Debit (Prepaid),5756681783759529,2022-03-01,331,YES,2,87,2008-10-01,2012,No
104,257,Mastercard,Debit,5556746533263402,2024-10-01,516,YES,2,6395,2006-01-01,2014,No
687,911,Mastercard,Credit,5288171160215324,2023-01-01,828,YES,1,8900,2020-01-01,2020,No
2748,987,Mastercard,Debit (Prepaid),5929319761273570,2024-02-01,367,YES,1,69,2015-04-01,2015,No
4146,987,Visa,Debit,4783135306510626,2021-01-01,128,YES,1,18912,2004-08-01,2008,No
5090,987,Mastercard,Debit,5232731518306860,2021-09-01,971,YES,1,23021,2007-10-01,2011,No
373,987,Mastercard,Debit,5920175797699651,2021-08-01,420,YES,1,21985,2018-01-01,2018,No
919,101,Visa,Credit,4892534625652849,2023-12-01,286,YES,2,5300,2020-01-01,2020,No
237,1141,Mastercard,Debit,5787921795028281,2020-07-01,29,YES,2,2397,2010-01-01,2013,No
3817,1141,Mastercard,Credit,5626143345177540,2012-11-01,318,YES,2,2800,2007-07-01,2010,No
3624,1141,Visa,Debit,4145457087186133,2020-02-01,837,YES,1,10466,2017-06-01,2017,No
3269,1141,Amex,Credit,382984229682656,2012-12-01,950,NO,1,9400,2004-06-01,2011,No
5224,1141,Visa,Debit,4094653186833148,2023-06-01,298,YES,2,20161,2010-10-01,2010,No
1277,1682,Mastercard,Credit,5399068844339829,2024-09-01,512,YES,1,12600,2011-02-01,2015,No
2517,1682,Visa,Credit,4639536674901608,2024-01-01,981,NO,1,14300,2006-04-01,2007,No
3407,1682,Visa,Debit,4404150274692596,2022-03-01,155,YES,1,23452,2008-06-01,2011,No
238,1682,Mastercard,Credit,5970339574772530,2021-10-01,757,YES,2,13200,2010-01-01,2014,No
3408,1682,Visa,Credit,4892298386279580,2013-01-01,50,YES,1,13500,2008-06-01,2008,No
920,481,Visa,Credit,4880198318553266,2024-01-01,660,YES,1,17600,2020-01-01,2020,No
688,978,Mastercard,Debit,5950613249503517,2020-08-01,608,YES,2,16558,2020-01-01,2020,No
689,1550,Mastercard,Debit,5510529698460163,2024-12-01,410,YES,1,44717,2020-01-01,2020,No
1725,1550,Mastercard,Credit,5447265501719265,2021-11-01,636,NO,1,13700,2020-02-01,2020,No
690,1550,Mastercard,Debit,5679761417086761,2020-04-01,123,YES,2,14332,2020-01-01,2020,No
1970,1162,Visa,Debit,4716305740813495,2022-06-01,984,YES,1,15695,2020-02-01,2020,No
1454,1162,Discover,Credit,6492132286425890,2020-02-01,811,YES,1,13700,2020-02-01,2020,No
2365,172,Mastercard,Debit,5195057277840268,2020-10-01,855,YES,1,19600,2017-03-01,2017,No
3458,172,Visa,Debit,4366055356305424,2021-06-01,186,YES,1,17815,2009-06-01,2010,No
1232,172,Mastercard,Debit,5453650582708795,2015-11-01,531,YES,1,16373,2010-02-01,2010,No
31,892,Visa,Debit,4479062988731370,2021-11-01,628,YES,2,14340,2002-01-01,2009,No
5656,315,Mastercard,Debit (Prepaid),5956867363687567,2024-08-01,701,YES,1,109,2011-11-01,2011,No
1726,315,Mastercard,Debit,5046535005565011,2023-03-01,821,YES,1,16218,2020-02-01,2020,No
3121,315,Mastercard,Debit,5948980046719583,2024-05-01,710,YES,1,22115,2012-05-01,2012,No
3246,1739,Visa,Debit (Prepaid),4443766253735109,2024-04-01,361,YES,1,80,2002-06-01,2011,No
1727,836,Mastercard,Debit,5172517796855710,2020-02-01,817,NO,2,18261,2020-02-01,2020,No
2413,39,Visa,Debit,4660445166648632,2012-12-01,610,YES,1,1325,2000-04-01,2011,No
2039,39,Visa,Credit,4877727463431062,2023-01-01,537,YES,2,16900,2002-03-01,2007,No
413,155,Amex,Credit,304990666285186,2023-02-01,972,YES,2,6500,2020-01-01,2020,No
279,155,Mastercard,Credit,5689609387142035,2021-02-01,393,NO,1,7800,2011-01-01,2011,No
239,155,Mastercard,Debit,5290515548238201,2022-12-01,813,NO,1,9294,2010-01-01,2011,No
2281,155,Mastercard,Debit,5358949072497400,2011-12-01,324,YES,2,12163,2011-03-01,2011,No
3111,155,Visa,Debit,4972569366952714,2020-01-01,855,YES,2,14959,2011-05-01,2011,No
5793,155,Mastercard,Debit (Prepaid),5039304998585215,2023-11-01,721,YES,2,15,2003-12-01,2010,No
2026,1305,Mastercard,Debit,5735388999396191,2022-07-01,260,YES,1,18118,2001-03-01,2007,No
1260,1305,Visa,Debit,4804168677193110,2023-03-01,32,YES,2,22025,2010-02-01,2010,No
2229,1305,Mastercard,Credit,5216010288888583,2011-09-01,983,YES,1,9100,2009-03-01,2015,No
3409,1504,Visa,Debit,4320358361635021,2013-10-01,729,YES,2,16064,2008-06-01,2011,No
3486,1504,Mastercard,Credit,5039473078606416,2024-09-01,356,YES,1,6000,2010-06-01,2011,No
5373,1504,Visa,Debit,4951288736229807,2023-02-01,776,YES,2,7136,2001-11-01,2014,No
4963,1504,Discover,Credit,6418843769862227,2021-04-01,423,YES,1,3900,2002-10-01,2010,No
3977,1504,Mastercard,Debit,5508687277469967,2020-01-01,469,YES,1,8444,2011-07-01,2011,No
4119,1105,Mastercard,Debit,5256438428040603,2020-11-01,880,YES,2,12692,2003-08-01,2012,No
2036,1105,Mastercard,Debit,5772409732789359,2020-04-01,218,YES,2,9027,2002-03-01,2015,No
218,1105,Visa,Debit,4755440234138028,2020-10-01,584,YES,1,4507,2009-01-01,2019,No
691,1761,Mastercard,Debit,5237616749088430,2024-05-01,670,YES,1,17963,2020-01-01,2020,No
1971,1761,Visa,Credit,4717288923637339,2020-02-01,818,YES,1,12200,2020-02-01,2020,No
1728,1761,Mastercard,Debit,5990008776952532,2020-02-01,386,YES,2,1996,2020-02-01,2020,No
1729,215,Mastercard,Debit,5532144053662492,2021-01-01,154,YES,2,19998,2020-02-01,2020,No
1430,215,Amex,Credit,368046753984282,2020-02-01,882,YES,2,15600,2020-02-01,2020,No
1325,948,Mastercard,Debit,5196909207454962,2023-05-01,71,YES,1,13035,2013-02-01,2013,No
3083,948,Visa,Credit,4763339915481098,2023-06-01,488,YES,2,8300,2010-05-01,2010,No
1265,948,Amex,Credit,371833102197375,2024-07-01,591,YES,2,6200,2011-02-01,2011,No
5695,948,Visa,Debit,4948154067393861,2024-03-01,688,YES,2,11795,2013-11-01,2013,No
3376,948,Discover,Credit,6167888794302874,2011-05-01,138,YES,1,7900,2008-06-01,2013,No
1455,862,Discover,Credit,6666283868705517,2020-02-01,112,YES,1,12900,2020-02-01,2020,No
921,862,Visa,Debit,4223918113000039,2020-12-01,371,YES,2,6556,2020-01-01,2020,No
3167,862,Mastercard,Credit,5170494527481348,2022-05-01,731,NO,1,3800,2015-05-01,2015,No
5103,1514,Visa,Credit,4662421715985774,2021-10-01,439,YES,2,7800,2007-10-01,2008,No
3325,1514,Mastercard,Credit,5382732373960615,2016-02-01,56,YES,2,10900,2006-06-01,2012,No
78,1514,Mastercard,Debit,5602736350449912,2024-12-01,673,YES,1,1846,2005-01-01,2005,No
4679,1514,Mastercard,Debit (Prepaid),5222744542088596,2016-08-01,394,YES,1,76,2008-09-01,2015,No
4334,1514,Mastercard,Credit,5052545011580809,2020-07-01,940,NO,1,0,2010-08-01,2010,No
2390,1698,Visa,Credit,4936494163188301,2022-01-01,72,NO,1,13400,2019-03-01,2019,No
922,1698,Visa,Credit,4209685692130280,2020-01-01,565,YES,1,15800,2020-01-01,2020,No
5639,1698,Visa,Debit,4949964634585996,2011-06-01,341,YES,1,14744,2010-11-01,2010,No
436,1316,Discover,Credit,6193476799412108,2020-02-01,669,YES,1,8700,2020-01-01,2020,No
692,1316,Mastercard,Debit,5196434400831396,2022-01-01,696,YES,1,12088,2020-01-01,2020,No
330,1316,Mastercard,Credit,5242129479868764,2024-11-01,288,YES,2,4700,2014-01-01,2014,No
1972,1316,Visa,Debit,4930615029109805,2024-01-01,514,YES,2,11983,2020-02-01,2020,No
1730,1316,Mastercard,Debit,5894488780147229,2020-02-01,182,YES,1,11557,2020-02-01,2020,No
693,1831,Mastercard,Debit,5889682038601562,2020-02-01,815,YES,1,12152,2020-01-01,2020,No
437,1831,Discover,Credit,6125317256925478,2023-10-01,681,YES,2,11100,2020-01-01,2020,No
2293,889,Visa,Credit,4476864861762314,2022-09-01,669,YES,1,14700,2011-03-01,2011,No
4522,526,Mastercard,Debit (Prepaid),5754706935084019,2021-06-01,827,NO,1,52,2002-09-01,2013,No
5204,526,Mastercard,Debit,5427548263390254,2016-12-01,736,YES,1,3224,2010-10-01,2013,No
5917,526,Visa,Debit,4186305659535998,2020-11-01,674,YES,2,23001,2007-12-01,2013,No
2091,526,Mastercard,Debit,5507762507273350,2022-01-01,170,YES,1,23652,2005-03-01,2014,No
5500,526,Mastercard,Debit (Prepaid),5763661322183411,2020-09-01,688,YES,1,86,2007-11-01,2013,No
5091,231,Mastercard,Debit (Prepaid),5133503724511818,2021-08-01,528,YES,2,80,2007-10-01,2011,No
4221,231,Mastercard,Debit,5443684097691863,2022-10-01,473,YES,1,26097,2007-08-01,2011,No
5718,231,Visa,Debit,4551009502548949,2023-05-01,466,YES,1,11032,2015-11-01,2015,No
2474,231,Visa,Credit,4632232168339378,2020-01-01,970,YES,1,8900,2004-04-01,2011,No
414,231,Amex,Credit,310400555625656,2020-02-01,226,YES,2,4700,2020-01-01,2020,No
5255,910,Visa,Debit,4925413173106257,2022-05-01,460,YES,1,10523,2011-10-01,2011,No
1431,910,Amex,Credit,327604676331354,2020-02-01,199,YES,1,8900,2020-02-01,2020,No
3918,876,Visa,Debit,4967103653953670,2021-05-01,962,YES,1,6489,2009-07-01,2013,No
5773,876,Mastercard,Debit,5497742793973953,2020-09-01,24,NO,2,9146,2001-12-01,2012,No
5342,1509,Mastercard,Debit (Prepaid),5014318785325420,2024-03-01,622,YES,1,66,2019-10-01,2019,No
2352,1509,Visa,Debit,4417739183409950,2023-01-01,990,NO,1,18138,2015-03-01,2015,No
1347,1509,Mastercard,Debit,5352211789998935,2021-02-01,443,YES,1,23238,2014-02-01,2014,No
5276,1509,Mastercard,Debit,5410637796399201,2022-09-01,983,YES,1,20706,2013-10-01,2013,No
3685,1509,Visa,Credit,4762138266799478,2022-08-01,495,YES,2,12100,2002-07-01,2010,No
5696,1422,Visa,Debit,4363891861741725,2020-03-01,662,YES,2,19781,2013-11-01,2013,No
4983,1422,Discover,Credit,6967609497983390,2023-03-01,334,YES,2,9300,2003-10-01,2012,No
3212,1422,Mastercard,Debit,5267551356380608,2022-12-01,984,NO,2,5451,1999-06-01,2012,No
5515,1422,Visa,Debit,4103248264872952,2016-02-01,23,YES,2,6491,2007-11-01,2013,No
923,1400,Visa,Credit,4051081191440795,2023-02-01,42,YES,1,6900,2020-01-01,2020,No
415,1400,Amex,Credit,383475654382335,2024-05-01,835,NO,2,6100,2020-01-01,2020,No
3796,492,Visa,Debit,4837452802436823,2022-05-01,288,YES,1,16905,2006-07-01,2008,No
1002,1516,Mastercard,Debit,5503001623065365,2020-04-01,552,YES,1,47153,2002-02-01,2006,No
3960,1516,Visa,Debit,4776377960241200,2022-12-01,190,YES,2,25010,2010-07-01,2010,No
5973,1649,Mastercard,Debit,5178473684405564,2022-12-01,562,YES,1,232,2009-12-01,2010,No
4410,1649,Mastercard,Credit,5012197802964363,2016-02-01,674,YES,2,100,2013-08-01,2013,No
3697,1649,Mastercard,Debit (Prepaid),5855938431811539,2017-04-01,656,YES,1,80,2003-07-01,2011,No
1432,1573,Amex,Credit,337444224350580,2022-12-01,542,YES,2,3300,2020-02-01,2020,No
3326,583,Mastercard,Debit,5799169833597049,2021-01-01,85,YES,1,3483,2006-06-01,2013,No
343,583,Amex,Credit,345109128105029,2024-02-01,963,YES,2,13900,2015-01-01,2015,No
3238,1811,Mastercard,Debit,5158280368787690,2024-10-01,616,YES,1,70187,2002-06-01,2011,No
291,1811,Visa,Debit,4077584980284629,2021-12-01,84,NO,2,7821,2011-01-01,2014,No
3355,1811,Mastercard,Debit,5978884065247077,2024-10-01,708,YES,2,96637,2007-06-01,2007,No
4894,1811,Discover,Credit,6977627305195042,2022-03-01,233,YES,2,44200,2016-09-01,2016,No
2165,1811,Visa,Debit (Prepaid),4065795089404702,2023-08-01,765,NO,1,68,2007-03-01,2007,No
331,1811,Mastercard,Debit (Prepaid),5320344964229690,2021-01-01,628,YES,1,54,2014-01-01,2014,No
3978,1811,Mastercard,Debit,5879372260390616,2022-05-01,403,YES,1,62519,2011-07-01,2011,No
3141,1811,Visa,Debit,4910341780863441,2022-11-01,246,YES,1,87408,2013-05-01,2013,No
202,1054,Mastercard,Debit,5913847569907564,2024-03-01,237,YES,2,15100,2009-01-01,2009,No
3860,1054,Mastercard,Debit,5349556696203116,2024-05-01,875,YES,1,2303,2008-07-01,2011,No
924,1054,Visa,Credit,4295192613583548,2023-03-01,349,YES,2,9000,2020-01-01,2020,No
5921,1678,Amex,Credit,356005165062230,2021-10-01,507,YES,1,12600,2008-12-01,2008,No
3435,1678,Mastercard,Debit,5240082203312523,2021-05-01,393,YES,1,25027,2009-06-01,2009,No
4680,1678,Mastercard,Debit,5127936739014860,2023-01-01,896,YES,1,30424,2008-09-01,2011,No
1731,333,Mastercard,Debit,5689212244021237,2022-08-01,924,YES,2,14304,2020-02-01,2020,No
5311,1412,Visa,Debit,4621223878831288,2016-06-01,682,YES,2,19081,2015-10-01,2015,No
5687,1412,Mastercard,Debit,5395339623143984,2020-09-01,501,YES,2,17401,2013-11-01,2013,No
3067,1412,Mastercard,Credit,5135678062479808,2021-07-01,505,YES,1,12800,2010-05-01,2016,No
3942,1412,Mastercard,Debit (Prepaid),5670005225763179,2015-07-01,698,YES,1,42,2010-07-01,2011,No
3436,1412,Mastercard,Debit,5818161374881413,2014-06-01,212,NO,2,10404,2009-06-01,2010,No
3715,177,Mastercard,Debit,5517723360584005,2013-07-01,347,YES,1,39422,2004-07-01,2009,No
2681,177,Mastercard,Credit,5237138657431099,2023-09-01,589,YES,1,11900,2011-04-01,2011,No
1152,177,Mastercard,Debit,5974924187009496,2022-06-01,102,YES,2,4880,2008-02-01,2010,No
3653,177,Mastercard,Debit,5764898909630971,2020-04-01,255,YES,2,25392,1998-07-01,2014,No
694,390,Mastercard,Credit,5591895053896003,2020-02-01,836,YES,1,18500,2020-01-01,2020,No
695,390,Mastercard,Debit (Prepaid),5076996431094044,2022-01-01,241,YES,1,57,2020-01-01,2020,No
3539,1577,Visa,Credit,4816860056537332,2022-11-01,197,YES,1,10100,2011-06-01,2014,No
3437,1577,Mastercard,Debit,5764651900129904,2024-03-01,596,YES,1,2037,2009-06-01,2013,No
3504,1577,Visa,Debit,4991364969575729,2021-01-01,244,YES,2,21999,2010-06-01,2015,No
2394,1577,Mastercard,Debit,5557499918915420,2021-01-01,576,YES,2,15793,1994-04-01,2012,No
4090,1609,Mastercard,Debit,5675256776194426,2021-01-01,833,NO,1,28844,1998-08-01,2011,No
4681,1609,Mastercard,Debit,5595385125014567,2023-08-01,519,YES,1,34023,2008-09-01,2008,No
5992,1609,Amex,Credit,335445013271477,2022-09-01,999,YES,1,19400,2010-12-01,2013,No
3510,1609,Amex,Credit,339792898644120,2023-06-01,936,YES,1,16100,2011-06-01,2011,No
2353,1762,Visa,Credit,4300321753140483,2022-08-01,628,YES,2,18400,2015-03-01,2015,No
3410,917,Visa,Debit,4191974309505453,2018-01-01,802,YES,2,17314,2008-06-01,2014,No
2887,917,Mastercard,Debit,5404392353169210,2020-10-01,819,YES,1,20999,2005-05-01,2007,No
5068,917,Visa,Debit,4475946693710004,2006-11-01,530,YES,2,7199,2006-10-01,2013,No
2652,1717,Mastercard,Debit,5089930923373798,2020-08-01,17,YES,1,23956,2010-04-01,2010,No
6122,1717,Mastercard,Debit,5773396250865734,2019-02-01,800,YES,2,17695,2016-12-01,2016,No
1383,1717,Visa,Debit,4246551286869282,2022-08-01,593,YES,2,22765,2018-02-01,2018,No
363,1717,Visa,Debit,4515082319612545,2020-02-01,194,YES,1,15934,2017-01-01,2017,No
3029,1355,Visa,Debit,4107644655969763,2017-10-01,870,YES,1,9295,2009-05-01,2009,No
3068,1355,Mastercard,Debit,5164840016148969,2023-08-01,26,YES,2,7112,2010-05-01,2014,No
166,1668,Mastercard,Debit,5550568534248004,2024-07-01,941,YES,2,23712,2008-01-01,2009,No
4185,1668,Mastercard,Debit,5549004168547038,2021-02-01,29,YES,1,33471,2006-08-01,2011,No
4893,1668,Visa,Debit,4982899751098466,2020-02-01,864,YES,1,23240,2015-09-01,2015,No
4440,1668,Visa,Debit,4249726842929939,2022-07-01,917,YES,1,18828,2014-08-01,2014,No
4803,1668,Visa,Credit,4161722287532690,2010-10-01,265,YES,1,14000,2010-09-01,2016,No
1153,1668,Mastercard,Debit (Prepaid),5921304090510635,2022-07-01,404,YES,2,20,2008-02-01,2017,No
5260,1293,Mastercard,Debit,5037463911586202,2021-05-01,117,YES,1,16339,2012-10-01,2012,No
696,1293,Mastercard,Debit,5078145607261496,2021-07-01,614,YES,2,23902,2020-01-01,2020,No
925,1597,Visa,Debit,4777168194473448,2024-12-01,558,YES,2,38025,2020-01-01,2020,No
926,1597,Visa,Credit,4696113920786154,2020-07-01,495,YES,2,22900,2020-01-01,2020,No
697,1597,Mastercard,Debit,5452689036471935,2024-07-01,803,YES,1,24682,2020-01-01,2020,No
927,202,Visa,Credit,4269419419379307,2024-02-01,906,YES,2,6200,2020-01-01,2020,No
1973,493,Visa,Debit,4097047880363971,2024-10-01,652,YES,2,9241,2020-02-01,2020,No
1261,361,Visa,Credit,4972676446491092,2022-06-01,555,NO,2,11500,2010-02-01,2010,No
5839,361,Mastercard,Debit,5710919174207434,2021-09-01,13,NO,1,14958,2005-12-01,2009,No
4703,361,Visa,Debit (Prepaid),4394875861818282,2021-03-01,15,YES,2,20,2008-09-01,2008,No
5055,361,Mastercard,Debit,5615301359229492,2008-06-01,29,NO,1,4581,2006-10-01,2009,No
260,1659,Visa,Debit,4419460752105618,2023-02-01,113,YES,1,18116,2010-01-01,2010,No
3438,1659,Mastercard,Debit,5642115649403351,2020-03-01,731,YES,1,23082,2009-06-01,2009,No
185,1659,Visa,Credit,4199299822093543,2015-09-01,515,YES,2,19100,2008-01-01,2008,No
5056,1659,Mastercard,Debit,5479463619359581,2023-08-01,700,YES,2,23740,2006-10-01,2014,No
959,1659,Mastercard,Debit,5499930396917667,2021-11-01,570,YES,1,22242,1996-02-01,2012,No
3540,1659,Visa,Credit,4445565501557714,2020-09-01,474,YES,2,12700,2011-06-01,2011,No
1974,289,Visa,Credit,4570269578447082,2024-02-01,74,YES,2,5000,2020-02-01,2020,No
698,289,Mastercard,Debit,5118294961901335,2020-01-01,713,YES,1,7640,2020-01-01,2020,No
148,737,Visa,Debit,4400094918183273,2020-06-01,700,NO,1,6789,2007-01-01,2009,No
6144,737,Mastercard,Credit,5413710543564908,2024-10-01,454,YES,1,6600,2019-12-01,2019,No
5013,1733,Mastercard,Debit,5918070737334540,2023-09-01,879,YES,2,898,2004-10-01,2007,No
6016,278,Mastercard,Debit,5601819028761095,2023-05-01,832,NO,1,137669,2010-12-01,2010,No
2518,278,Visa,Credit,4309358602980982,2023-08-01,207,YES,1,58100,2006-04-01,2011,No
3919,278,Visa,Credit,4744339709686056,2020-06-01,810,YES,2,49300,2009-07-01,2010,No
6123,278,Mastercard,Debit,5945500533879840,2023-01-01,428,YES,1,92828,2016-12-01,2016,No
5619,278,Mastercard,Credit,5079922576804283,2022-10-01,242,YES,2,55300,2010-11-01,2010,No
699,618,Mastercard,Debit (Prepaid),5390553032149250,2024-02-01,292,NO,2,71,2020-01-01,2020,No
2282,618,Mastercard,Debit,5120169290018670,2022-02-01,784,YES,1,11591,2011-03-01,2011,No
4372,618,Mastercard,Debit,5538394493237764,2019-07-01,115,YES,1,8633,2011-08-01,2011,No
3411,618,Visa,Debit,4377250779161296,2024-02-01,393,YES,1,12496,2008-06-01,2010,No
2937,753,Mastercard,Debit (Prepaid),5333013779987101,2009-01-01,836,YES,2,4,2007-05-01,2009,No
1311,753,Visa,Credit,4033661530367499,2023-01-01,95,YES,2,8000,2012-02-01,2012,No
5644,753,Discover,Credit,6268816898046008,2022-05-01,829,YES,1,8600,2011-11-01,2011,No
5697,489,Visa,Debit (Prepaid),4550158721667391,2020-05-01,764,YES,1,71,2013-11-01,2013,No
5069,489,Visa,Debit,4691816721269524,2023-11-01,564,YES,2,11347,2006-10-01,2009,No
4233,489,Visa,Credit,4392345136564007,2024-01-01,539,YES,1,8800,2007-08-01,2012,No
4051,489,Visa,Credit,4174000010311703,2023-07-01,922,YES,1,14700,2016-07-01,2016,No
2991,90,Visa,Debit,4086714175586108,2010-05-01,977,YES,2,9661,2008-05-01,2015,No
1100,90,Visa,Debit,4224384711964351,2015-03-01,585,YES,2,26872,2006-02-01,2015,No
1233,90,Mastercard,Debit (Prepaid),5454320123258478,2020-03-01,429,YES,1,102,2010-02-01,2010,No
4682,1264,Mastercard,Debit,5666750494047679,2023-04-01,756,NO,1,10767,2008-09-01,2008,No
1732,1264,Mastercard,Debit,5482357093415075,2024-11-01,625,YES,1,14393,2020-02-01,2020,No
1975,18,Visa,Debit (Prepaid),4940092514148148,2024-01-01,337,YES,2,62,2020-02-01,2020,No
